State, County, FIPS, Total,,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,,,,,,,,,,,,,,
IA,Hamilton,19079,0.0969837325519489,,0.00293001383636913,0.0174852317411385,0.00999555910400285,0,0.0525514221914757,0,0.000483683544562752,0.00121583068795128,0.0123219914464487,,,,,,,,,,,,,,
IA,Hancock,19081,0.0599422997514337,,0.00179273249228829,0.0186213116762868,0.00709211228030946,0,0.0189085955323689,0,0.000562483866924884,0.00141390696098771,0.0115511569422677,,,,,,,,,,,,,,
IA,Hardin,19083,0.0646492818470616,,0.00479026969601648,0.00961117161695649,0.0105008003155117,0,0.0264526502188046,0,0.000760136520007167,0.00191074153106423,0.0106235119487009,,,,,,,,,,,,,,
IA,Harrison,19085,0.065567322417678,,0.00243939340295201,0.00179416989947143,0.00810377922783021,0,0.0405717135631711,0,0,0,0.0126582663242533,,,,,,,,,,,,,,
IA,Henry,19087,0.0718553590218696,,0.00476026426931925,0.0174788919181722,0.0102162581925463,0,0.0295785763711084,0,0.000394431041359909,0.000991474340173984,0.00843546288918956,,,,,,,,,,,,,,
IA,Howard,19089,0.0418461386789069,,0.00171332364972106,0.00994084241120567,0.00633107321609796,0,0.014907184741529,0,0,0,0.00895371466035316,,,,,,,,,,,,,,
IA,Humboldt,19091,0.043072071217148,,0.00182468895800247,0.00732883534907764,0.00604655158932955,0,0.016778085423014,0,0.000289220801693934,0.000727009792795059,0.0100776793032353,,,,,,,,,,,,,,
IA,Ida,19093,0.0335719648559067,,0.00162672687535094,0.0077599433107881,0.00422743036405289,0,0.0118690196209977,0,0,0,0.00808884468471708,,,,,,,,,,,,,,
IA,Iowa,19095,0.117050409790594,,0.00359881832669103,0.0343681803004757,0.00897620227038288,0,0.0602091702325706,0,0,0,0.00989803866047354,,,,,,,,,,,,,,
IA,Jackson,19097,0.0598402447859316,,0.00326636640218118,0.00843196454521909,0.0118747707048892,0,0.0270648838448219,0,0.0000590465630778215,0.000148423348529077,0.00899478937721331,,,,,,,,,,,,,,
IA,Jasper,19099,0.169591345059321,,0.00721760528935268,0.028497504233654,0.0198665847595607,0,0.0969780369641977,0,0.000615088986757725,0.00154613923467769,0.0148703855911203,,,,,,,,,,,,,,
IA,Jefferson,19101,0.0527352883853689,,0.00510627572780152,0.010448028248512,0.00890025393621002,0,0.0183804988046721,0,0.000983324825588674,0.00247176957550267,0.00644513726708196,,,,,,,,,,,,,,
IA,Johnson,19103,0.334784838376508,,0.0389567830845777,0.0307037626259369,0.0607209075455614,0.0000182853552229561,0.173743674922737,0,0.00168194604515206,0.00422787948309943,0.0247315993142204,,,,,,,,,,,,,,
IA,Jones,19105,0.0599176109140682,,0.00306804562156982,0.00551564598070722,0.0113355606472013,0,0.0291675136042085,0,0.000473446078496805,0.00119009488820589,0.00916730409367866,,,,,,,,,,,,,,
IA,Keokuk,19107,0.0345033884849216,,0.00115090003352363,0.00155959644971721,0.00671991806582733,0,0.0174706190672758,0,0,0,0.00760235486857761,,,,,,,,,,,,,,
IA,Kossuth,19109,0.0692710315621381,,0.00372330345780859,0.00800719640647498,0.0106179305830652,0,0.0258202241258203,0,0.000473446078496805,0.00119009488820589,0.0194388360222663,,,,,,,,,,,,,,
IA,Lee,19111,0.120876003853048,,0.00814285694245412,0.0325232918172736,0.0171835871027761,0,0.0467793113930814,0,0.0013379849144042,0.00336327431666841,0.0115456973663902,,,,,,,,,,,,,,
IA,Linn,19113,1.13600188488714,,0.0687510976149706,0.129351407982034,0.0987647353020386,0.508105603153342,0.247656127362643,0,0.0145374405485653,0.0365425434878272,0.0322929294357189,,,,,,,,,,,,,,
IA,Louisa,19115,1.43433971536229,,0.00111631773266757,0.00882503356913155,0.00621907404658482,1.39541802048407,0.0156848877008824,0,0,0,0.00707638182895035,,,,,,,,,,,,,,
IA,Lucas,19117,0.0283209257478779,,0.00139033044489767,0.00211914452856035,0.00522676428115321,0,0.0142828549248903,0,0.000578656318162776,0.00145455943558474,0.00326861581462881,,,,,,,,,,,,,,
IA,Lyon,19119,0.0390230256698197,,0.00191550672777692,0.00260566723916169,0.00675059107204991,0,0.0166703971123488,0,0,0,0.0110808635184824,,,,,,,,,,,,,,
IA,Madison,19121,0.0402729647136488,,0.00190347456461586,0.00336010617215497,0.00774399795058272,0,0.0190234053483428,0,0.000570711871493945,0.00143458941078283,0.00623667939567563,,,,,,,,,,,,,,
IA,Mahaska,19123,0.06827372748743,,0.00457973042515765,0.00587701588978805,0.0119145400174027,0,0.0334690541814925,0,0.000746709143727594,0.00187699205639862,0.00980968577346293,,,,,,,,,,,,,,
IA,Marion,19125,0.174578148602409,,0.00847370436808942,0.0539645730894021,0.016790958178627,0.037665409075319,0.0409673015759805,0,0.00137797058172382,0.00346378376567362,0.0118744479675936,,,,,,,,,,,,,,
IA,Marshall,19127,0.453374288549553,,0.00824110860218824,0.0344442581760716,0.0209110168629717,0.321412893181307,0.0526108132728133,0,0.000820999454983293,0.00206373147954725,0.012869467519671,,,,,,,,,,,,,,
IA,Mills,19129,0.0516830651350573,,0.00256955499345489,0.000336010617215497,0.00778565467518525,0,0.0334478770717414,0,0,0,0.00754396777746029,,,,,,,,,,,,,,
IA,Mitchell,19131,0.0387739722027865,,0.00176402730299384,0.00627642473666685,0.00677249580399033,0,0.0142281109515584,0,0,0,0.00973291340757705,,,,,,,,,,,,,,
IA,Monona,19133,0.0514686195814707,,0.00218768112300414,0.000786138047824939,0.00594020615587231,0,0.0306647040732588,0,0.00016833638346553,0.000423145045806487,0.0112984087522385,,,,,,,,,,,,,,
IA,Monroe,19135,0.0296031873010081,,0.00130028265903775,0.00572486013859611,0.00452822390745748,0,0.0132196473488319,0,0.000315630718997802,0.000793398067137126,0.00372114446094996,,,,,,,,,,,,,,
IA,Montgomery,19137,0.0363891563084721,,0.00310500686269244,0.00381023360276441,0.00646683987608607,0,0.014678649789014,0,0.000420840958663733,0.00105786261451598,0.0068497226047355,,,,,,,,,,,,,,
IA,Muscatine,19139,0.654134973418847,,0.00805071235381485,0.0495583961278028,0.0211750979686615,0.506332008377842,0.0536545663606616,0,0.000904524503226467,0.00227368887746684,0.0121859788493712,,,,,,,,,,,,,,
IA,O'Brien,19141,0.0590964467219818,,0.00498782913414837,0.00471739974444575,0.00733785484483069,0.00800695386746587,0.0196025736917767,0,0.000562483866924884,0.00141390696098771,0.0124674446114018,,,,,,,,,,,,,,
IA,Osceola,19143,0.0295110919385419,,0.00105354883146336,0.00339180528698662,0.00426821153944359,0,0.0115027242955202,0,0,0,0.00929480198512809,,,,,,,,,,,,,,
IA,Page,19145,0.0581989667737376,,0.00348093122209189,0.0140997662771182,0.00928848228171275,0,0.0198306784515932,0,0.000603563232042715,0.00151716875996406,0.00937837654921482,,,,,,,,,,,,,,
IA,Palo Alto,19147,0.0410481663011531,,0.00193495615598823,0.00562011862601712,0.00584106192494084,0,0.0148724897194992,0,0.000368235838830851,0.000925630340826524,0.0114856736950503,,,,,,,,,,,,,,
IA,Plymouth,19149,0.0841273983352564,,0.00539687721118422,0.0109361946169195,0.0120953284383755,0,0.0374369017309008,0,0.000526051198329717,0.00132232716189502,0.0164137179776516,,,,,,,,,,,,,,
IA,Pocahontas,19151,0.038134725315717,,0.00130293770637339,0.00375317519606745,0.0051543976301438,0,0.0147803447154873,0,0.000552246400858705,0.00138817116124238,0.011203452505544,,,,,,,,,,,,,,
IA,Polk,19153,1.19096725329515,,0.179757426891307,0.113343648478419,0.177476729186258,0.00203041339219384,0.558123158535237,0,0.0247367742070851,0.062180448958794,0.0733186536458571,,,,,,,,,,,,,,
IA,Pottawattamie,19155,1.93872517447428,,0.0227683182914472,0.0280537166260108,0.0454760790300902,1.5895020590531,0.184659128062628,0,0.003295718701663,0.0082843964179073,0.0566857582914334,,,,,,,,,,,,,,
IA,Poweshiek,19157,0.0945209505320443,,0.00638101085361647,0.011215146827438,0.00968639430290901,0.0000116038560348098,0.0568199668368497,0,0.00023661568186093,0.000594777519105465,0.00957543465422992,,,,,,,,,,,,,,
IA,Ringgold,19159,0.0177856462321873,,0.000760523782216787,0.000982672559781173,0.00312196953978072,0,0.00861666159917518,0,0,0,0.00430381875123347,,,,,,,,,,,,,,
IA,Sac,19161,0.0420866226758967,,0.00204375904007513,0.00140110087555896,0.00742814559514056,0,0.0187445758421736,0,0.000526051198329717,0.00132232716189502,0.0106206629627237,,,,,,,,,,,,,,
IA,Scott,19163,0.812122029091054,,0.0515269801228058,0.0835208277584333,0.0814074236788643,0.192046029611695,0.223895817517687,0.140284645861831,0.00307585995846897,0.00773174047337403,0.0286327041078949,,,,,,,,,,,,,,
IA,Shelby,19165,0.042687910111028,,0.00382780445780471,0.00154057698081822,0.006761508727674,0,0.0174673164811018,0,0.000720299226423805,0.00181060820705602,0.0105597960301494,,,,,,,,,,,,,,
IA,Sioux,19167,0.105577341005348,,0.00850082760441717,0.025137398061499,0.013331521379226,0,0.0387006159748032,0,0.00023555751369146,0.000592113669132005,0.0190793068025794,,,,,,,,,,,,,,
IA,Story,19169,0.352048917149326,,0.0199250355668965,0.0236285201955124,0.0373155390676868,0.132459175559126,0.107240278332243,0,0.00260836327001168,0.0065566020850224,0.0223154030728275,,,,,,,,,,,,,,
IA,Tama,19171,0.0584181543099196,,0.0034574817407063,0.00290997874154554,0.0105802723853655,0,0.0295841716219566,0,0,0,0.0118862498203457,,,,,,,,,,,,,,
IA,Taylor,19173,0.0202672441177757,,0.000719236124116077,0.00211914452856035,0.00404184279940423,0,0.00773981167089068,0,0,0,0.00564720899480434,,,,,,,,,,,,,,
IA,Union,19175,0.039000331617468,,0.003206357889652,0.00580093801419208,0.00682812610251306,0,0.0171191601502412,0,0.00027326306523087,0.000686897168192709,0.00508558922744612,,,,,,,,,,,,,,
IA,Van Buren,19177,0.0263606727253485,,0.000784283927131851,0.00445689554533008,0.00463858396325868,0,0.0112548613527593,0,0,0,0.0052260479368686,,,,,,,,,,,,,,
IA,Wapello,19179,1.47731238238738,,0.00809874395236942,0.0213081449898356,0.0199988853434074,1.37472506475931,0.0433208355383328,0,0.000819789195692662,0.00206069150457828,0.0069802271038549,,,,,,,,,,,,,,
IA,Warren,19181,0.115655996558575,,0.0066136605210207,0.0017688106076061,0.0199370059178661,0,0.078808694368277,0,0,0,0.00852782514380558,,,,,,,,,,,,,,
IA,Washington,19183,0.0710277534337291,,0.0037777677233372,0.00815301233470056,0.0116665399907864,0,0.0366515160725115,0,0.00034182592152685,0.000859242066484461,0.00957784932438217,,,,,,,,,,,,,,
IA,Wayne,19185,0.0229648108750319,,0.000920784578973106,0.00277050263628627,0.00391083669097682,0,0.0101123352616234,0,0,0,0.00525035170717234,,,,,,,,,,,,,,
IA,Webster,19187,0.123180818610787,,0.0111455479720835,0.0134848034493842,0.0217190307104235,0,0.0536958612037501,0,0.00213143089127562,0.00535774569689874,0.0156463986869717,,,,,,,,,,,,,,
IA,Winnebago,19189,0.0598802614433913,,0.00234472453715693,0.027749405123627,0.00717980330354563,0,0.0125241059381451,0,0,0,0.0100822225409166,,,,,,,,,,,,,,
IA,Winneshiek,19191,0.0748283459966745,,0.0065233755034353,0.0127684034541889,0.0110173386118671,0,0.0307544848146134,0,0.000740765973158274,0.001862053256546,0.0111619243828655,,,,,,,,,,,,,,
IA,Woodbury,19193,2.98662261836096,,0.0332190866696965,0.0437891572284423,0.0498662154366483,2.69094428001349,0.127060867475376,0,0.00602594066668724,0.0151473191248866,0.0205697517457306,,,,,,,,,,,,,,
IA,Worth,19195,0.0418717172169382,,0.000857336588901232,0.00209214157888894,0.00498858570343698,0,0.0253428865684992,0,0,0,0.00859076677721183,,,,,,,,,,,,,,
IA,Wright,19197,0.0956398855953265,,0.00292124909263212,0.0488582761537243,0.00804246405641543,0,0.0231012565303385,0,0.000178857407432115,0.000449593270544425,0.0120881890842396,,,,,,,,,,,,,,
KS,Allen,20001,0.166176841136952,,0.00238213813797015,0.0198200534766474,0.00678904653592696,0.00000294463819606714,0.0219794991581122,0.107292558683729,0.000435456969056545,0.00109459896415126,0.00638054457316218,,,,,,,,,,,,,,
KS,Anderson,20003,0.0286252345105838,,0.00168904072205168,0.00370524472598497,0.00409720125182385,0,0.0114582981746497,0,0.000315630718997802,0.000793398067137126,0.0065664208499387,,,,,,,,,,,,,,
KS,Atchison,20005,0.0832857156664643,,0.00330848906439038,0.0428224327148087,0.00788818648396181,0,0.0203734289952418,0,0.000867877119856733,0.00218156922837956,0.0058437320598253,,,,,,,,,,,,,,
KS,Barber,20007,0.0494929077831033,,0.000835553793568127,0.0331071806171455,0.00296122757848625,0,0.00676359939481911,0,0,0,0.00582534639908436,,,,,,,,,,,,,,
KS,Barton,20009,0.103528888832735,,0.00617760061232613,0.0153801893020794,0.0151395045459028,0.0167964688905829,0.0317761397244931,0,0.00106603884033049,0.00267968704844368,0.0145132598685761,,,,,,,,,,,,,,
KS,Bourbon,20011,0.0536673992940287,,0.00378903372618978,0.0129102494360667,0.00754689976953489,0,0.0223976378194546,0,0.000509878747091797,0.00128167468729896,0.00523202510839196,,,,,,,,,,,,,,
KS,Brown,20013,0.0386534464076617,,0.00224163056220784,0.0025239581564702,0.0060698542654328,0.000393740193074121,0.0170235660538858,0,0.000456268896510426,0.00114691573863374,0.00879751254144676,,,,,,,,,,,,,,
KS,Butler,20015,0.311135364058178,,0.00674089766409633,0.130350320044737,0.0250117278138703,0,0.119076113399042,0,0.00449612738490722,0.0113018481379918,0.0141583296135335,,,,,,,,,,,,,,
KS,Chase,20017,0.0297673733475701,,0.000256905395041273,0.000540245224127403,0.00175306269858175,0,0.0247955430772039,0,0,0,0.00242161695261579,,,,,,,,,,,,,,
KS,Chautauqua,20019,0.0139815681444353,,0.00041868553265415,0.0000795661453747205,0.0023120163912669,0,0.00984134415311358,0,0,0,0.00132995592202599,,,,,,,,,,,,,,
KS,Cherokee,20021,0.237077341629614,,0.00187340192651506,0.0228930350743829,0.00965351802859268,0.167033956709894,0.0274390571428953,0,0.0000644144324485404,0.000161919598395282,0.00795803871649066,,,,,,,,,,,,,,
KS,Cheyenne,20023,0.0156845325409286,,0.000472328059929154,0.00219710524178177,0.00192638308514188,0.0000105165649859541,0.00415353003738425,0,0.000445663623713514,0.00112025511389788,0.0053587508140942,,,,,,,,,,,,,,
KS,Clark,20025,0.0132838435033535,,0.000385175107334994,0.00261992907270974,0.00135431511796054,0.0000218744551707845,0.00556820663691659,0,0.000268393468535532,0.000674657618313806,0.00239129202641148,,,,,,,,,,,,,,
KS,Clay,20027,0.0417781933540816,,0.00166656833179196,0.0159029545832864,0.00474549560137033,0,0.010370360667621,0,0.000368235838830851,0.000925630340826524,0.00779894799035453,,,,,,,,,,,,,,
KS,Cloud,20029,0.0392941121225189,,0.00253733301199324,0.0108445683819693,0.00542810674598635,0,0.011381521338244,0,0.000404668507425843,0.0010172101399189,0.00768070399698124,,,,,,,,,,,,,,
KS,Coffey,20031,0.0434670498936248,,0.00134611550001134,0.00119866909103267,0.00458826009135949,0.0000800496181872036,0.0268126882481681,0,0.000631261437995605,0.00158679170927448,0.00722321419759594,,,,,,,,,,,,,,
KS,Comanche,20033,0.00750727413952932,,0.000347054507762909,0.000664628024944568,0.00122111149370916,0,0.00263999496292038,0,0,0,0.0026344851501923,,,,,,,,,,,,,,
KS,Cowley,20035,0.149317433372167,,0.00696376184750468,0.0699591223300573,0.0170003235800309,0.000735079130316853,0.0420236522286428,0,0.000588893784228771,0.00148029523532941,0.0105663052360561,,,,,,,,,,,,,,
KS,Crawford,20037,0.114742915723442,,0.00893859750770101,0.0284460123894637,0.0186577442781506,0,0.0459406469195206,0,0.000967367089125466,0.00243165252590141,0.00936089501357965,,,,,,,,,,,,,,
KS,Decatur,20039,0.0177723821910799,,0.000619839679348784,0.000109737311150878,0.00218267256504049,0.000000105162254242285,0.00796838896840301,0,0.000588893784228736,0.00148029523533033,0.00482244948532342,,,,,,,,,,,,,,
KS,Dickinson,20041,0.112653054711342,,0.00293820081676483,0.019137709391272,0.0105327140400418,0.0000839963711742354,0.0550761483926998,0,0.00395860483437461,0.00995068325138592,0.0109749976136288,,,,,,,,,,,,,,
KS,Doniphan,20043,0.0354522231412639,,0.000724966572602124,0.00738970943049407,0.00427270659037296,0,0.0181059138615827,0,0,0,0.00495892668621207,,,,,,,,,,,,,,
KS,Douglas,20045,1.5394427152941,,0.0269318706071878,0.0554459969532914,0.0449707299278149,1.290627728571,0.102619839857491,0,0.00138820804778921,0.00348951514041816,0.0139688261891027,,,,,,,,,,,,,,
KS,Edwards,20047,0.0185632622749906,,0.000473339373715683,0.00181021267648185,0.00197592695175968,0,0.00780518976591557,0,0,0,0.00649859350711781,,,,,,,,,,,,,,
KS,Elk,20049,0.00873250294317388,,0.000201002468543884,0.000477396872248322,0.00170258843621111,0,0.00417364306823055,0,0,0,0.00217787209794001,,,,,,,,,,,,,,
KS,Ellis,20051,0.104987103620456,,0.00859029969940341,0.0104365709795974,0.0126930307495432,0,0.0542994725265508,0,0.00315456859723013,0.0079295866464067,0.00788357442172478,,,,,,,,,,,,,,
KS,Ellsworth,20053,0.125301600413008,,0.00103256752415938,0.0777491724328016,0.00330513784805277,0,0.0299092431176246,0,0.00218485329982475,0.0054920311705725,0.00562859501997197,,,,,,,,,,,,,,
KS,Finney,20055,0.858594835707869,,0.00779165655019269,0.0709542786122899,0.0168831435129981,0.699418282134129,0.0346184807982974,0,0.00369480430324415,0.00928757488295413,0.0159466149137637,,,,,,,,,,,,,,
KS,Ford,20057,0.206114496208777,,0.0175573577074269,0.069672231678163,0.0142397371386933,0.0535758421086695,0.0317036783008626,0,0.00224876785111399,0.00565269406897657,0.0114641873548707,,,,,,,,,,,,,,
KS,Franklin,20059,0.105045060478196,,0.00371748718227375,0.010836551135474,0.0118013552827575,0.000911610006251441,0.0668009105726172,0,0.000867877119856733,0.00218156922837956,0.00792769995058573,,,,,,,,,,,,,,
KS,Geary,20061,0.079553415895979,,0.00468761795725486,0.00688087671078001,0.0110313883072686,0,0.0486573106859042,0,0.000594345902429779,0.00149399503519365,0.00620788129714787,,,,,,,,,,,,,,
KS,Gove,20063,0.0515995383716452,,0.000588708547202996,0.000953870473849943,0.0017356890219885,0,0.0408599389190438,0,0,0,0.00746133140955992,,,,,,,,,,,,,,
KS,Graham,20065,0.0122048715822391,,0.000548047998819594,0.0000795661453747203,0.0017686198305429,0.00017813022390122,0.00378620039086431,0,0.000172431369891978,0.000433437595704644,0.0052384380271397,,,,,,,,,,,,,,
KS,Grant,20067,0.163875450967682,,0.00105664508144117,0.145161787865595,0.00366404305042026,0,0.00471166331183698,0,0.00111494498255845,0.00280262239722354,0.00536374427860708,,,,,,,,,,,,,,
KS,Gray,20069,0.0287540784842212,,0.000824985982528646,0.000986926164400147,0.00279533837966754,0,0.0141387485942086,0,0.000375750855949725,0.000944520665639461,0.0086878078418271,,,,,,,,,,,,,,
KS,Greeley,20071,0.0166223430954547,,0.000339927093651988,0.00892482168439491,0.000967524665480244,0,0.00195831564953711,0,0.000268393468535532,0.000674657618313806,0.00348870291554109,,,,,,,,,,,,,,
KS,Greenwood,20073,0.0228959216237901,,0.000827333175716099,0.000599334545516335,0.00413813631102239,0,0.0115021427921504,0,0.000483683544562733,0.0012158306879504,0.00412946056687173,,,,,,,,,,,,,,
KS,Hamilton,20075,0.0198831894106706,,0.000682430586334345,0.00540683074434056,0.00145555130307704,0,0.0062139950426872,0,0.000536786937071065,0.00134931523662761,0.00423827956053279,,,,,,,,,,,,,,
KS,Harper,20077,0.0329929841212766,,0.000980136324260609,0.00978464093472223,0.00369329718548835,0.0000516914554527826,0.00834774769939157,0,0.000263025599164858,0.000661161368447617,0.00921128355434857,,,,,,,,,,,,,,
KS,Harvey,20079,0.147480100066558,,0.00668156922826523,0.0350082079432082,0.0138650119625373,0,0.0573960499819787,0,0.00655311851886527,0.0164724738617472,0.0115036685699565,,,,,,,,,,,,,,
KS,Haskell,20081,0.0497144273302245,,0.000579784993938559,0.028433371327445,0.00196523754444905,0,0.0100351292619805,0,0.00023661568186093,0.000594777519105465,0.00786951100144496,,,,,,,,,,,,,,
KS,Hodgeman,20083,0.0107879396212075,,0.000323089482046666,0.00200086815879784,0.0011807789859503,0,0.0028540533551401,0,0,0,0.00442914963927255,,,,,,,,,,,,,,
KS,Jackson,20085,0.0375649849685127,,0.00252474282144974,0.0013924075440576,0.00631567174878997,0,0.0223987669900008,0,0,0,0.00493339586421459,,,,,,,,,,,,,,
KS,Jefferson,20087,0.0619126078364063,,0.00113500524540384,0.00139281971845345,0.00906608787754015,0,0.0436429347093339,0,0,0,0.00667576028567499,,,,,,,,,,,,,,
KS,Jewell,20089,0.0193981996236919,,0.000475538250510909,0.0000795661453747205,0.00244374991030998,0,0.00817904878878556,0,0,0,0.00822029652871072,,,,,,,,,,,,,,
KS,Johnson,20091,1.37227868560972,,0.174548714852613,0.196299450494364,0.204247935058089,0.000329192502257464,0.642066877045463,0,0.0209121349499043,0.0525665126290354,0.0813078680779977,,,,,,,,,,,,,,
KS,Kearny,20093,0.0354505118410188,,0.000687756021464544,0.0140150278173325,0.00208718400299111,0.000065313829487257,0.0106267646947759,0,0.000429429549656881,0.00107945218930217,0.00645958373600841,,,,,,,,,,,,,,
KS,Kingman,20095,0.0432783119327963,,0.00127417905045054,0.0132789172880821,0.00461849650240117,0,0.0127187842842743,0,0.000526051198329717,0.00132232716189502,0.00953955644736344,,,,,,,,,,,,,,
KS,Kiowa,20097,0.0640483973691404,,0.000742666151027669,0.0501468851146141,0.00182889225760517,0,0.00727137189134769,0,0,0,0.00405858195454573,,,,,,,,,,,,,,
KS,Labette,20099,0.0803688910669743,,0.00513520585988447,0.0218219907273348,0.0111729704041688,0.00000591085181944717,0.0324768322571271,0,0.000716150802576521,0.00180017405716008,0.00723965610690308,,,,,,,,,,,,,,
KS,Lane,20101,0.00920573465759577,,0.000293178436878252,0.0000795661453747204,0.00125574334818467,0,0.00266026930927039,0,0,0,0.00491697741788774,,,,,,,,,,,,,,
KS,Leavenworth,20103,0.161120068977907,,0.0113511810881506,0.0105415010768102,0.028217504236293,0,0.0937881092055747,0,0.00237730754628501,0.00597580314077503,0.00886866268401889,,,,,,,,,,,,,,
KS,Lincoln,20105,0.0253107567237634,,0.000447392587310188,0.0000795661453747204,0.00215545277987694,0.0000598452156945609,0.0112553857158056,0,0.00157841452687808,0.00396763638568025,0.00576706336714308,,,,,,,,,,,,,,
KS,Linn,20107,2.84348445367605,,0.00058288097575567,0.00142493697019527,0.00447155151542582,2.80958879824986,0.0226240451540299,0,0,0,0.00479224081078103,,,,,,,,,,,,,,
KS,Logan,20109,0.0165290885091708,,0.000516751343413868,0.0000795661453747203,0.00173125331044605,0.000221260062192596,0.00773915185430925,0,0.000325868185063877,0.00081912944188202,0.00509610816648842,,,,,,,,,,,,,,
KS,Lyon,20111,0.207491351599923,,0.00908928664165402,0.0874423903581227,0.0147197267633246,0,0.0818954835853205,0,0.00130347274025551,0.00327652219252838,0.00976446931871695,,,,,,,,,,,,,,
KS,McPherson,20113,0.232022131008014,,0.00619881691318005,0.121187993301112,0.0146788266849686,0.00181532447420051,0.069129584148262,0,0.000957129623059401,0.00240592557615506,0.015648530287076,,,,,,,,,,,,,,
KS,Marion,20115,0.0476168403107245,,0.00232897645736658,0.00267590212575603,0.00682156379989039,0,0.0248664810910845,0,0,0,0.010923916836627,,,,,,,,,,,,,,
KS,Marshall,20117,0.0493950654181678,,0.00365732048458282,0.0076731704489345,0.00604269117246996,0,0.0180041079621923,0,0.000858859099313763,0.00215889995360425,0.0110000162970702,,,,,,,,,,,,,,
KS,Meade,20119,0.0577803887915142,,0.000596988054314753,0.0350996153548296,0.00229999200380988,0.000633250723139561,0.0108070114312099,0,0.000536786937071065,0.00134931523662761,0.00645742905051183,,,,,,,,,,,,,,
KS,Miami,20121,0.0882064120404175,,0.00436994758320398,0.0216144970191429,0.0103911625936475,0.0000336530079550531,0.041356431195388,0,0.000699655796631284,0.00175871623256928,0.00798234861187951,,,,,,,,,,,,,,
KS,Mitchell,20123,0.0283429365115826,,0.00164564137617137,0.00339341531405024,0.00399745591213043,0,0.00811399936261468,0,0.000450072979449727,0.00113134416378765,0.00961100740337847,,,,,,,,,,,,,,
KS,Montgomery,20125,0.37642010601325,,0.00704966440556967,0.211171664245135,0.0183510839007086,0.0412200203279926,0.0457653782600066,0.0394135929864167,0.00129713817185306,0.0032605966176866,0.0088909670978807,,,,,,,,,,,,,,
KS,Morris,20127,0.0291913434645379,,0.000855880795746435,0.00185709295793794,0.00336033362010771,0,0.0142235002290624,0,0.00124534569400505,0.00313040426897609,0.00451878589870224,,,,,,,,,,,,,,
KS,Morton,20129,0.0294933029905504,,0.000521988499960657,0.0169801844494928,0.00181968317044403,0,0.0044678781353261,0,0.000644144324485261,0.00161917385895315,0.00344025055188843,,,,,,,,,,,,,,
KS,Nemaha,20131,0.0488060178358366,,0.00195948869292927,0.00889716353484815,0.00548104855622889,0,0.0244695274184414,0,0,0,0.00799878963338884,,,,,,,,,,,,,,
KS,Neosho,20133,0.242545686818127,,0.00359293400608337,0.0160043291700639,0.00856545358834757,0.000682189351485115,0.0235857835465497,0.181253868966422,0.000536288664395775,0.00134806296164042,0.00697677656313868,,,,,,,,,,,,,,
KS,Ness,20135,0.0158967052028958,,0.000690375564240455,0.000287005275317682,0.00216951536940985,0,0.00440790967224644,0,0.000429429549656881,0.00107945218930217,0.00683301758272232,,,,,,,,,,,,,,
KS,Norton,20137,0.019075775608556,,0.00109191791449347,0.00148567436635035,0.00319586401487472,0.000253329919085556,0.00551740094570795,0,0.000551869157687189,0.00138722863625118,0.00559249065410557,,,,,,,,,,,,,,
KS,Osage,20139,0.0812026967339452,,0.00239396807239018,0.0013924075440576,0.00826421661634409,0.000216812269140098,0.0595223103035196,0,0.000473446078496805,0.00119009488820589,0.00774944096179094,,,,,,,,,,,,,,
KS,Osborne,20141,0.0247588320444734,,0.000821613349036513,0.00201747825885076,0.00274062317054165,0,0.00990576704009987,0,0.000737234099194184,0.00185317670663403,0.0066829394201164,,,,,,,,,,,,,,
KS,Ottawa,20143,0.0290805107612476,,0.000587308347626222,0.00369231493550356,0.00331551622920937,0.000463299870839739,0.0147066258139798,0,0,0,0.00631544556408893,,,,,,,,,,,,,,
KS,Pawnee,20145,0.0282386387230787,,0.00273676260712879,0.00492421833442542,0.0036775908756391,0.00000757192678988695,0.00562925324040338,0,0.000657456640524766,0.00165264013362156,0.00895314496454582,,,,,,,,,,,,,,
KS,Phillips,20147,0.0319463923512837,,0.000951617308449107,0.0126419291845386,0.0034713260514491,0,0.007860555804429,0,0.000172431369891978,0.000433437595704644,0.00641509503682126,,,,,,,,,,,,,,
KS,Pottawatomie,20149,4.70282983990106,,0.00349750120495398,0.0118785881520416,0.00886548723398705,4.63620510709679,0.0353608849064092,0,0,0,0.00702227130687443,,,,,,,,,,,,,,
KS,Pratt,20151,0.0343084357652036,,0.00220684166928265,0.00127504448944782,0.00533893850397625,0.00362303996770244,0.0109451660457271,0,0.00075108768805453,0.0018879970312887,0.00828032036972414,,,,,,,,,,,,,,
KS,Rawlins,20153,0.0202549920697772,,0.000480781421138165,0.00739274757226353,0.00185711937619091,0,0.0038395214675413,0,0.000263025599164858,0.000661161368447617,0.00576063526503079,,,,,,,,,,,,,,
KS,Reno,20155,0.306773269243135,,0.0137430503255865,0.101586273015415,0.0309153349421282,0.0367604551690943,0.0755861208548241,0,0.00847817266019661,0.0213114502637936,0.0183924120120964,,,,,,,,,,,,,,
